timestamp,flag,currentBack,motorTempBack,positionBack,refPositionBack,refVelocityBack,trackingDeviationBack,velocityBack,currentFront,motorTempFront,positionFront,refPositionFront,refVelocityFront,trackingDeviationFront,velocityFront
2018-01-31T09:30:00-06:00,1,38.0,33.0,571.499460165857,571.49999758604,0.0,0.000373731340680804,0.0,113.0,35.0,963.499325561518,963.49999758604,0.0,0.00058135986328125,0.0
2018-01-31T09:33:00-06:00,1,77.0,33.0,571.499252537335,571.499996781378,0.0,0.000498308454241071,0.0,104.0,35.0,963.499325561518,963.499996781378,0.0,0.000498308454241071,0.0
2018-01-31T09:35:00-06:00,1,58.0,33.0,571.499460165858,571.499997586042,0.0,0.000373731340680804,0.0,118.0,35.0,963.499284035814,963.499997586042,0.0,0.00058135986328125,0.0
2018-01-31T09:37:00-06:00,1,35.0,33.0,571.499543217267,571.49999678138,0.0,0.000332205636160714,0.0,121.0,35.0,963.49924251011,963.49999678138,0.0,0.000622885567801339,0.0
2018-01-31T09:38:00-06:00,1,69.0,33.0,571.499252537336,571.499996781381,0.0,0.000539834158761161,0.0,93.0,35.0,963.499367087224,963.499996781381,0.0,0.000498308454241071,0.0
2018-01-31T09:44:00-06:00,1,55.0,35.0,571.499460165859,571.499996781383,0.0,0.000373731340680804,0.0,121.0,35.0,963.499200984407,963.499996781383,0.0,0.000539834158761161,0.0
2018-01-31T09:45:00-06:00,1,59.0,35.0,571.499377114451,571.499997586046,0.0,0.000498308454241071,0.0,91.0,35.0,963.499450138634,963.499997586046,0.0,0.000498308454241071,0.0
2018-01-31T09:48:00-06:00,1,58.0,35.0,571.499418640156,571.499996781385,0.0,0.000415257045200893,0.0,124.0,35.0,963.499325561521,963.499996781385,0.0,0.000539834158761161,0.0
2018-01-31T09:50:00-06:00,1,52.0,35.0,571.499418640156,571.499997586048,0.0,0.000456782749720982,0.0,104.0,35.0,963.499284035817,963.499997586048,0.0,0.00058135986328125,0.0
2018-01-31T09:51:00-06:00,1,55.0,35.0,571.499418640156,571.499997586049,0.0,0.000373731340680804,0.0,103.0,35.0,963.499159458704,963.499997586049,0.0,0.000539834158761161,0.0
2018-01-31T09:53:00-06:00,1,44.0,35.0,571.499501691566,571.499996781387,0.0,0.000373731340680804,0.0,121.0,37.0,963.499117933,963.499996781387,0.0,0.00058135986328125,0.0
2018-01-31T09:58:00-06:00,1,60.0,35.0,571.499252537339,571.499996781389,0.0,0.000415257045200893,0.0,124.0,37.0,963.499221747262,963.499996781389,0.0,0.00058135986328125,0.0
2018-01-31T10:00:00-06:00,1,74.0,35.0,571.499377114454,571.49999678139,0.0,0.000373731340680804,0.0,135.0,37.0,963.499159458705,963.49999678139,0.0,0.000539834158761161,0.0
2018-01-31T10:01:00-06:00,1,66.0,35.0,571.499211011635,571.499997586053,0.0,0.000498308454241071,0.0,91.0,37.0,963.499408612933,963.499997586053,0.0,0.000498308454241071,0.0
2018-01-31T10:05:00-06:00,1,71.0,35.0,571.499252537341,571.499997586055,0.0,0.000498308454241071,0.0,107.0,37.0,963.499367087229,963.499997586055,0.0,0.000498308454241071,0.0
